"id","first_name","last_name","role_name","street_number","street_name","city","province","postal_code","country","phone_number","email_address","sin","company_name","institution_number","transit_number","account_number","start_date","salary","branch_id"
"28","Catherine","Douglas","Kinesiologist ","603","Tenth St.","Halifax","Nova Scotia","B0A 1F4","Canada","(902) 223-4242","cdouglas723@nci.ca","101655893","New Canada Incorporated","854","99502","9309471","2013-04-05","9"
"29","Marie","Sanders","Garbage Truck Assistant","712","Church St.","Bishop's Falls","Newfoundland and Labrador","A2C 0X1","Canada","(709) 654-7671","msanders482@nci.ca","157151755","New Canada Incorporated","314","88364","2312085","2022-12-25","5"
"30","Guadalupe","Mier","Customer Service Representative","577","Second Rd.","Placentia","Newfoundland and Labrador","A9B 3Z1","Canada","(709) 892-2841","gmier552@nci.ca","139176748","New Canada Incorporated","326","62926","8009151","2020-07-03","8"
"31","Charles","Valentine","Electrical Engineer","887","Fourth Dr.","Cape Breton","Nova Scotia","B1A 1C2","Canada","(902) 925-0664","cvalentine492@nci.ca","109618539","New Canada Incorporated","837","63338","5828915","2010-11-23","6"
"32","Jacob","Cage","Physical Therapist","246","Ninth Ave.","Halifax","Nova Scotia","B0A 1F5","Canada","(902) 925-6042","jcage954@nci.ca","194425568","New Canada Incorporated","2","82178","4848876","2020-01-09","2"
"33","Markita","Hammack","Librarian","299","Centre Rd.","Halifax","Nova Scotia","B0A 1F5","Canada","(902) 527-4948","mhammack288@nci.ca","141732272","New Canada Incorporated","314","93594","2701980","2022-05-24","3"
"34","Lee","Benson","Farmer","799","Elm Rd.","Whiteway","Newfoundland and Labrador","A9P 2T1","Canada","(709) 892-9738","lbenson589@nci.ca","115609365","New Canada Incorporated","326","75064","8678534","2019-02-11","5"
"35","Richard","Fernandez","Administrative Assistant","195","River Rd.","Springdale","Newfoundland and Labrador","A3C 3O1","Canada","(709) 135-9269","rfernandez186@nci.ca","188125695","New Canada Incorporated","307","87073","5453582","2020-02-27","10"
"36","Edna","Cain","Associate","293","Church Rd.","Halifax","Nova Scotia","B0A 1F5","Canada","(902) 454-9486","ecain174@nci.ca","136266690","New Canada Incorporated","879","41586","5012691","2021-11-25","7"
"37","Thomas","Frey","Custodian","451","Aspen Rd.","Ming's Bight","Newfoundland and Labrador","A5R 0Y1","Canada","(709) 892-4740","tfrey187@nci.ca","112339974","New Canada Incorporated","342","96422","6539256","2017-02-11","1"
"38","Larry","Pidgeon","Data Engineer","248","Third Rd.","Kippens","Newfoundland and Labrador","A8D 2G1","Canada","(709) 892-8221","lpidgeon267@nci.ca","196182662","New Canada Incorporated","326","41147","0946670","2018-08-23","2"
"39","Marion","Ludkowski","Front-End Developer","310","Seventh Ave.","Halifax","Nova Scotia","B0A 1F6","Canada","(902) 491-6713","mludkowski432@nci.ca","170877659","New Canada Incorporated","314","17405","9972951","2018-01-05","8"
"40","Lorriane","Pruitt","Front-End Developer","545","Fourth St.","West St. Modeste","Newfoundland and Labrador","A0Z 0A1","Canada","(709) 919-4216","lpruitt395@nci.ca","108345597","New Canada Incorporated","277","70679","3166298","2019-02-22","2"
"41","Brenton","Reed","Actor","389","Church Dr.","Port au Choix","Newfoundland and Labrador","A8H 2E1","Canada","(709) 892-3893","breed855@nci.ca","109233172","New Canada Incorporated","830","27648","2482015","2020-05-18","5"
"42","Tammy","Dunn","Janitor","630","Mountain Rd.","St. Lawrence","Newfoundland and Labrador","A0G 0S1","Canada","(709) 848-2669","tdunn295@nci.ca","137489713","New Canada Incorporated","536","54471","1969751","2011-03-07","10"
"43","Son","Stewart","Associate Professor","58","Centre Rd.","Dover","Newfoundland and Labrador","A7K 2C1","Canada","(709) 135-6827","sstewart762@nci.ca","121046206","New Canada Incorporated","592","25270","7383002","2020-04-13","10"
"44","Tommy","Orourke","Cardiovascular Surgeon","932","Queen Rd.","Halifax","Nova Scotia","B0A 1F6","Canada","(902) 454-2489","torourke976@nci.ca","172018757","New Canada Incorporated","260","77380","0934902","2018-09-06","6"
"45","Paul","Mccafferty","Front-End Developer","253","Fourth Ave.","Botwood","Newfoundland and Labrador","A5C 0U1","Canada","(709) 198-3528","pmccafferty713@nci.ca","141518663","New Canada Incorporated","536","64970","9397951","2012-12-23","8"
"46","Frances","Drewes","Garbage Truck Assistant","758","River Rd.","Carbonear","Newfoundland and Labrador","A6B 2O1","Canada","(709) 446-4002","fdrewes442@nci.ca","169232551","New Canada Incorporated","301","77608","1295553","2018-03-23","7"
"47","Frank","Garcia","Landscaper","205","River Blvd.","Samiajij Miawpukek","Newfoundland and Labrador","A4G 0B1","Canada","(709) 654-0890","fgarcia95@nci.ca","131668148","New Canada Incorporated","618","21483","5879762","2018-10-05","1"
"48","Steven","Duttry","Actuary","236","Railway Rd.","Cape Breton","Nova Scotia","B1A 1C2","Canada","(902) 131-0051","sduttry204@nci.ca","133204959","New Canada Incorporated","819","94202","1396694","2015-09-15","3"
"49","Angela","Heritage","Bee Keeper","451","Sixth Rd.","Cape Breton","Nova Scotia","B1A 1C3","Canada","(902) 454-7905","aheritage282@nci.ca","101275817","New Canada Incorporated","614","21437","7921751","2014-03-08","2"
"50","Margaret","Ratliff","Taxi Driver","694","Second Rd.","New-Wes-Valley","Newfoundland and Labrador","A5D 3K1","Canada","(709) 654-7593","mratliff898@nci.ca","184555739","New Canada Incorporated","829","78445","7612479","2019-03-22","2"
"51","Michelle","Sanchez","Taxi Driver","63","Main Dr.","Halifax","Nova Scotia","B0A 1F6","Canada","(902) 159-1584","msanchez320@nci.ca","134225334","New Canada Incorporated","335","75285","4106837","2016-04-25","5"
"52","Scott","Roach","Janitor","792","Fourth Blvd.","Halifax","Nova Scotia","B0A 1F7","Canada","(902) 310-3068","sroach634@nci.ca","153042800","New Canada Incorporated","242","50456","7046795","2017-12-17","4"
"53","Dottie","Bounds","Taxi Driver","305","Poplar Rd.","Bonavista","Newfoundland and Labrador","A1C 0I1","Canada","(709) 822-3017","dbounds581@nci.ca","154524590","New Canada Incorporated","330","86123","6309349","2010-09-21","6"
"54","Alfred","Jones","Janitor","154","William St.","Halifax","Nova Scotia","B0A 1F7","Canada","(902) 454-2345","ajones618@nci.ca","179474094","New Canada Incorporated","335","37985","3334659","2021-07-15","5"
"55","Bernice","Taylor","Electrical Engineer","735","Third Rd.","Bay Roberts","Newfoundland and Labrador","A3B 2A1","Canada","(709) 892-6826","btaylor871@nci.ca","140809865","New Canada Incorporated","349","37257","2603828","2018-10-02","9"
"56","Karissa","Castle","Dermatologist","152","First Cres","Carbonear","Newfoundland and Labrador","A6B 2O2","Canada","(709) 919-6430","kcastle876@nci.ca","110531366","New Canada Incorporated","352","36993","3892735","2011-07-27","5"
"57","Doris","Hall","Data Engineer","892","Second Rd.","Halifax","Nova Scotia","B0A 1F7","Canada","(902) 492-9859","dhall380@nci.ca","152646676","New Canada Incorporated","277","23224","9819465","2020-09-19","7"
"58","David","Cookerly","Kinesiologist ","211","North Rd.","Mount Carmel-Mitchells Brook-St. Catherine's","Newfoundland and Labrador","A1P 3M1","Canada","(709) 718-8188","dcookerly205@nci.ca","182235813","New Canada Incorporated","292","31236","2126687","2014-03-26","3"
"59","Aaron","Biles","Electrician","951","Aspen St.","Halifax","Nova Scotia","B0A 1F7","Canada","(902) 492-0365","abiles78@nci.ca","115929649","New Canada Incorporated","621","69330","4594523","2016-05-08","1"
"60","Jacques","Gravley","Actor","914","Sixth St.","Halifax","Nova Scotia","B0A 1F8","Canada","(902) 131-4636","jgravley139@nci.ca","119557578","New Canada Incorporated","625","92819","6769482","2020-05-24","8"
"61","Shayne","Alexander","Neurosurgeon","872","River St.","Halifax","Nova Scotia","B0A 1F8","Canada","(902) 454-5901","salexander379@nci.ca","121858139","New Canada Incorporated","829","89695","2284448","2021-05-03","1"
"62","Donald","Parkinson","Garbage Truck Drive","93","First Rd.","Burgeo","Newfoundland and Labrador","A7F 0M1","Canada","(709) 840-1346","dparkinson904@nci.ca","113499967","New Canada Incorporated","270","29692","4217050","2020-03-07","7"
"63","Al","Peterson","Administrative Assistant","654","Pine Rd.","Carbonear","Newfoundland and Labrador","A6B 2O2","Canada","(709) 892-6349","apeterson539@nci.ca","173550154","New Canada Incorporated","4","51606","4930921","2009-07-17","3"
"64","Elizabeth","Seiter","Paramedic","657","Pine Rd.","Bay Roberts","Newfoundland and Labrador","A3B 2A1","Canada","(709) 848-9247","eseiter907@nci.ca","166829276","New Canada Incorporated","355","75373","8500379","2014-06-22","1"
"65","Gregory","Patino","Manager","848","Fourth Rd.","Placentia","Newfoundland and Labrador","A9B 3Z1","Canada","(709) 855-0006","gpatino224@nci.ca","137076270","New Canada Incorporated","853","20423","4229486","2007-10-20","4"
"66","Dianna","Simmons","Bee Keeper","744","Fifth Ave.","Halifax","Nova Scotia","B0A 1F8","Canada","(902) 827-3658","dsimmons150@nci.ca","197667455","New Canada Incorporated","509","20817","2996088","2007-04-16","6"
"67","John","Vogus","Administrative Assistant","700","Main Ct.","Labrador City","Newfoundland and Labrador","A0B 1E1","Canada","(709) 855-7075","jvogus522@nci.ca","195155024","New Canada Incorporated","829","98372","1082669","2015-08-27","6"
"68","Timothy","Potter","Consultant","375","Aspen Ct.","Cape Breton","Nova Scotia","B1A 1C4","Canada","(902) 131-8413","tpotter976@nci.ca","111989670","New Canada Incorporated","614","34721","1109860","2022-11-08","3"
"69","Carolyn","Langford","Software Engineer","42","James Rd.","Springdale","Newfoundland and Labrador","A3C 3O1","Canada","(709) 840-7435","clangford725@nci.ca","161289476","New Canada Incorporated","344","65336","2370844","2018-08-05","3"
"70","Jamie","Kim","Firmware Engineer","833","Eleventh St.","Cox's Cove","Newfoundland and Labrador","A2J 3D1","Canada","(709) 892-2793","jkim663@nci.ca","132393431","New Canada Incorporated","603","69534","2958959","2015-02-18","5"
"71","Janet","Oster","Landscaper","868","First Rd.","Stephenville","Newfoundland and Labrador","A2B 1I1","Canada","(709) 579-9507","joster158@nci.ca","142187922","New Canada Incorporated","352","30247","1066195","2017-08-27","9"
"72","Kyra","Powell","Accountant","848","Sixth St.","Halifax","Nova Scotia","B0A 1F8","Canada","(902) 310-2801","kpowell304@nci.ca","145681509","New Canada Incorporated","509","59493","6935767","2022-08-12","3"
"73","Gerry","Mccaslin","Associate","738","Second Rd.","Carbonear","Newfoundland and Labrador","A6B 2O2","Canada","(709) 855-9201","gmccaslin250@nci.ca","188808134","New Canada Incorporated","307","20689","5396350","2014-06-20","6"
"74","Zachary","Mcknight","Physical Therapist","624","Park Rd.","Pasadena","Newfoundland and Labrador","A8B 0J1","Canada","(709) 654-8278","zmcknight922@nci.ca","178735198","New Canada Incorporated","3","53983","2977246","2016-04-18","1"
"75","Lucia","Seager","Analyst","68","James St.","Halifax","Nova Scotia","B0A 1F8","Canada","(902) 527-1189","lseager48@nci.ca","164034895","New Canada Incorporated","352","69259","6489815","2021-09-02","6"
"76","India","Alexander","Paramedic","204","Ninth St.","King's Point","Newfoundland and Labrador","A3J 3F1","Canada","(709) 579-7101","ialexander958@nci.ca","160254448","New Canada Incorporated","334","61673","5651045","2010-03-08","7"
"77","Donald","Sweeney","Scientist","937","Woodland Rd.","Cape Breton","Nova Scotia","B1A 1C5","Canada","(902) 310-8540","dsweeney128@nci.ca","154430178","New Canada Incorporated","889","60727","6177940","2012-09-09","7"
"78","Jacqueline","Barren","Analyst","627","Seventh Rd.","Bishop's Falls","Newfoundland and Labrador","A2C 0X2","Canada","(709) 387-1095","jbarren412@nci.ca","110682276","New Canada Incorporated","890","76451","8734448","2011-03-12","7"
"79","Brian","Wigfield","Custodian","503","North Dr.","Springdale","Newfoundland and Labrador","A3C 3O1","Canada","(709) 718-4282","bwigfield42@nci.ca","151394542","New Canada Incorporated","354","37257","1013039","2009-06-05","8"
"80","Armanda","Carver","Customer Service Representative","143","Main St.","LaScie","Newfoundland and Labrador","A3H 0H1","Canada","(709) 848-8544","acarver634@nci.ca","130592778","New Canada Incorporated","522","11445","4263871","2017-10-01","5"
"81","David","Ott","Kinesiologist ","48","Ninth Rd.","Cape Breton","Nova Scotia","B1A 1C6","Canada","(902) 223-6689","dott366@nci.ca","154273966","New Canada Incorporated","620","99208","3235151","2011-06-08","4"
"82","Marvin","Hoskins","Physical Therapist","423","Main Rd.","Halifax","Nova Scotia","B0A 1F8","Canada","(902) 527-6495","mhoskins193@nci.ca","137953775","New Canada Incorporated","347","23714","0886999","2020-05-08","3"
"83","Janet","Kapinos","Kinesiologist ","938","River Rd.","Halifax","Nova Scotia","B0A 1F9","Canada","(902) 310-7820","jkapinos178@nci.ca","190791278","New Canada Incorporated","219","35604","5014422","2019-12-20","3"
"84","Wanda","Cobian","Consultant","886","First Rd.","Bay Bulls","Newfoundland and Labrador","A7E 1L1","Canada","(709) 993-6283","wcobian580@nci.ca","103392156","New Canada Incorporated","309","76016","1592238","2022-02-10","1"
"85","Maggie","Merchant","Electrical Engineer","147","Park Rd.","Trepassey","Newfoundland and Labrador","A3O 2Q1","Canada","(709) 840-4451","mmerchant804@nci.ca","161031357","New Canada Incorporated","551","45646","0359108","2017-12-01","3"
"86","John","Peterman","Actor","759","Ninth St.","Halifax","Nova Scotia","B0A 1F9","Canada","(902) 454-5437","jpeterman902@nci.ca","135364538","New Canada Incorporated","343","47911","2780419","2022-04-23","1"
"87","Marian","Anderson","Executive","796","Poplar Ct.","Labrador City","Newfoundland and Labrador","A0B 1E1","Canada","(709) 840-6447","manderson654@nci.ca","116737223","New Canada Incorporated","360","29460","9816274","2006-03-01","6"
"88","Jackie","Copley","Scientist","275","Willow St.","Halifax","Nova Scotia","B0A 1G0","Canada","(902) 827-5418","jcopley423@nci.ca","127576040","New Canada Incorporated","270","14790","5372118","2019-01-10","4"
"89","Ray","Stangl","Orthodontist","249","Church Ave.","Halifax","Nova Scotia","B0A 1G0","Canada","(902) 131-6706","rstangl149@nci.ca","109880196","New Canada Incorporated","568","67428","9203114","2016-07-24","6"
"90","Lucy","Hardy","Librarian","730","Main St.","Deer Lake","Newfoundland and Labrador","A5B 3K1","Canada","(709) 848-5965","lhardy682@nci.ca","140850505","New Canada Incorporated","308","56263","7908090","2021-04-22","7"
"91","Richard","Kinder","Tour Guide","103","Maple Ct.","Deer Lake","Newfoundland and Labrador","A5B 3K1","Canada","(709) 919-6238","rkinder684@nci.ca","104208401","New Canada Incorporated","30","58075","0370347","2017-02-09","4"
"92","Walter","Goodman","Actor","595","Main Rd.","St. Bernard's-Jacques Fontaine","Newfoundland and Labrador","A6N 0D1","Canada","(709) 822-3805","wgoodman842@nci.ca","143875822","New Canada Incorporated","507","22205","7708617","2018-10-16","7"
"93","Manuel","Webb","Chemical Engineer","160","Ninth St.","Halifax","Nova Scotia","B0A 1G0","Canada","(902) 492-2435","mwebb764@nci.ca","193963445","New Canada Incorporated","592","58264","5516080","2016-12-07","7"
"94","Eric","Soliman","Administrative Assistant","374","Fifth Rd.","Halifax","Nova Scotia","B0A 1G0","Canada","(902) 492-3615","esoliman264@nci.ca","183714220","New Canada Incorporated","361","90597","9683764","1995-03-26","8"
"95","Robert","Gunnell","Janitor","689","Sunset Rd.","Lewisporte","Newfoundland and Labrador","A0C 3L1","Canada","(709) 579-9713","rgunnell459@nci.ca","166168428","New Canada Incorporated","808","51604","4277767","2018-08-11","5"
"96","Louise","Roth","Paramedic","556","Seventh Rd.","Middle Arm","Newfoundland and Labrador","A2N 0H1","Canada","(709) 822-7963","lroth358@nci.ca","133134941","New Canada Incorporated","551","91666","6013555","2002-08-05","8"
"97","Stefanie","Elkins","Custodian","705","Willow Rd.","Holyrood","Newfoundland and Labrador","A7C 1A1","Canada","(709) 198-7954","selkins754@nci.ca","149633571","New Canada Incorporated","630","96427","6433962","2011-09-14","2"
"98","Mary","Vasmadjides","Coach","754","Sixth Rd.","Heart's Delight-Islington","Newfoundland and Labrador","A5J 0A1","Canada","(709) 447-7479","mvasmadjides821@nci.ca","139046180","New Canada Incorporated","551","52578","5748725","2017-06-20","4"
"99","Robert","Owens","Actuary","629","Fourth Ct.","Harbour Breton","Newfoundland and Labrador","A9E 1Z1","Canada","(709) 447-6660","rowens355@nci.ca","114035737","New Canada Incorporated","889","35911","5730082","2009-01-16","3"
"100","Dale","Glassman","Dermatologist","72","King St.","Harbour Grace","Newfoundland and Labrador","A4C 2E1","Canada","(709) 848-6783","dglassman213@nci.ca","162850607","New Canada Incorporated","336","76086","7394486","2017-09-12","5"
